Bus_id,Zone_id,Load_share_old,Demand (MW)_old,Load_share_new,Demand (MW)_new,delta_share,abs_delta_share,delta_demand_mw
B633,TransnetBW,0.0068338904806853,66.3485342043541,0.0017154440958049,16.654817865146672,-0.005118446384880401,0.005118446384880401,-49.69371633920743
B89,TransnetBW,0.005663201217212,54.9826048176078,0.0005450462485999,5.291717766094508,-0.0051181549686121,0.0051181549686121,-49.69088705151329
B643,Amprion,0.0031605254013626,86.02871129374137,0.0082744260296174,225.22780791968077,0.0051139006282548,0.0051139006282548,139.1990966259394
B257,50Hertz,0.0061061588704842,102.649598724702,0.0009943387130376,16.71565906729434,-0.0051118201574466,0.0051118201574466,-85.93393965740766
B527,TransnetBW,0.0059415438396147,57.68496375286016,0.0110060761659529,106.85524197619613,0.0050645323263382004,0.0050645323263382004,49.17027822333596
B638,TransnetBW,0.0067271250153883,65.31197499315125,0.0117720137867031,114.29153885165437,0.0050448887713148,0.0050448887713148,48.97956385850311
B600,TransnetBW,0.0047183769829738,45.80954253344774,0.0097314036835531,94.47976551269636,0.005013026700579301,0.005013026700579301,48.67022297924862
B702,TransnetBW,0.0083860325634957,81.41789365083915,0.0033736195346461,32.75362865699554,-0.0050124130288496,0.0050124130288496,-48.66426499384361
B58,TransnetBW,0.0058288193799477,56.59055015506788,0.0008483167718825,8.236095459014924,-0.0049805026080652,0.0049805026080652,-48.354454696052954
B204,TransnetBW,0.0063540432532621,61.68981743510866,0.001375204625674,13.351517909512514,-0.0049788386275881,0.0049788386275881,-48.33829952559614
B756,50Hertz,0.0080957954377231,136.0970408183392,0.0031226673934985,52.49463069864746,-0.0049731280442246,0.0049731280442246,-83.60241011969174
B44,TransnetBW,0.0059099268397358,57.37800220528548,0.0009461718012015,9.186145474915856,-0.0049637550385343,0.0049637550385343,-48.19185673036963
B422,TenneT,0.0059927616233857,137.28697747781962,0.0010633070604545,24.359088786540813,-0.0049294545629312,0.0049294545629312,-112.92788869127881
B476,TenneT,0.0065379832527577,149.77735074077748,0.0016293289466112,37.32597097212755,-0.0049086543061465,0.0049086543061465,-112.45137976864993
B116,TenneT,0.0050780272576447,116.33151083993118,0.0001801219129264,4.126376878849834,-0.0048979053447183,0.0048979053447183,-112.20513396108134
B465,TenneT,0.0060923001328266,139.56728528289844,0.0011989870318417,27.467354115056875,-0.0048933131009849,0.0048933131009849,-112.09993116784156
B397,TenneT,0.0051775518829976,118.61150057721662,0.0002970662127769,6.805430455264489,-0.0048804856702207005,0.0048804856702207005,-111.80607012195213
B544,TenneT,0.0050496944586381,115.6824404140498,0.0001890637893212,4.331224536803175,-0.0048606306693169,0.0048606306693169,-111.35121587724662
B437,50Hertz,0.0098925418272003,166.30183892495512,0.0050380927979134,84.6945215499469,-0.0048544490292869,0.0048544490292869,-81.60731737500822
B371,Amprion,0.002758332547653,75.08112236398014,0.0076073224359448,207.0694148758101,0.0048489898882918,0.0048489898882918,131.98829251182997
B477,TenneT,0.0056425427787076,129.2638840088567,0.0007943685100964,18.198029324097085,-0.0048481742686111995,0.0048481742686111995,-111.06585468475961
B69,TenneT,0.0048765865742737,111.71674651272158,3.915693759271696e-05,0.8970384519240342,-0.004837429636680983,0.004837429636680983,-110.81970806079755
B726,TenneT,0.005080949680496,116.3984600405482,0.0002557554016737,5.859049345863557,-0.0048251942788223,0.0048251942788223,-110.53941069468465
B80,TenneT,0.0047917599754802,109.7734709262814,7.83138751854339e-06,0.1794076903848068,-0.004783928587961657,0.004783928587961657,-109.5940632358966
B591,TenneT,0.0048713921375255,111.59774820014545,9.397665022252068e-05,2.152892284617681,-0.004777415487302979,0.004777415487302979,-109.44485591552777
B169,TransnetBW,0.0058266343191918,56.56933594645394,0.0010583605151011,10.275357650988449,-0.0047682738040907,0.0047682738040907,-46.29397829546549
B647,TransnetBW,0.0059473337045045,57.7411761036082,0.0107112358589209,103.99271114529884,0.004763902154416399,0.004763902154416399,46.251535041690644
B727,TenneT,0.0047780308413019,109.45895293721836,3.132555007417356e-05,0.7176307615392272,-0.004746705291227726,0.004746705291227726,-108.74132217567913
B789,TransnetBW,0.0056547758137571,54.90080468181431,0.0009100071802979,8.835032211718172,-0.0047447686334592,0.0047447686334592,-46.065772470096135
B31,50Hertz,0.0052827378342762,88.80720766658571,0.0005491643803392,9.231909039939044,-0.0047335734539370004,0.0047335734539370004,-79.57529862664667
B558,TenneT,0.0052456333845549,120.17116608009152,0.0099748627206629,228.51213509512323,0.0047292293361080005,0.0047292293361080005,108.3409690150317
B697,TenneT,0.0051922095821766,118.94729087616838,0.0004707308236323,10.783878292429332,-0.0047214787585443,0.0047214787585443,-108.16341258373905
B189,TenneT,0.0051868123381497,118.82364649220608,0.0004819422409685,11.040718409900474,-0.0047048700971812,0.0047048700971812,-107.7829280823056
B75,TenneT,0.0047012207775944,107.69932654975524,1.566277503708678e-05,0.3588153807696136,-0.004685558002557313,0.004685558002557313,-107.34051116898563
B483,TenneT,0.0078904775836602,180.76137286855533,0.0125474905262219,287.44795096711374,0.004657012942561701,0.004657012942561701,106.68657809855841
B352,Amprion,0.0030878587860749,84.05074419226283,0.0077444017799113,210.80068034874216,0.0046565429938364,0.0046565429938364,126.74993615647934
B672,50Hertz,0.0075205930375483,126.42741105340846,0.0028640910649787,48.14774799787664,-0.0046565019725696,0.0046565019725696,-78.27966305553181
B772,TenneT,0.0048185398346768,110.38696536464442,0.0001644591378893,3.767561498080685,-0.0046540806967875,0.0046540806967875,-106.61940386656374
B324,TenneT,0.0046432826025207,106.37203248462802,0.0,0.0,-0.0046432826025207,0.0046432826025207,-106.37203248462802
B311,TenneT,0.0046435259374467,106.37760699577969,7.83138751854339e-06,0.1794076903848068,-0.004635694549928157,0.004635694549928157,-106.19819930539488
B546,TenneT,0.0062961668874817,144.23762799194265,0.0109266199580352,250.3157512946388,0.0046304530705535,0.0046304530705535,106.07812330269616
B485,TenneT,0.0049718858356074,113.89993823076452,0.0095928454138204,219.7605770161298,0.004620959578213001,0.004620959578213001,105.86063878536527
B181,TenneT,0.005618330600955,128.70921207115876,0.001007707227129,23.085363324854185,-0.004610623373826,0.004610623373826,-105.62384874630457
B482,TenneT,0.0071433290877351,163.6450974051069,0.0117437907782435,269.03615418062526,0.0046004616905084,0.0046004616905084,105.39105677551836
B689,TransnetBW,0.0068996206253971,66.98669174682462,0.0023079262283433,22.407078769428715,-0.0045916943970538,0.0045916943970538,-44.579612977395904
B314,TenneT,0.0068655109487018,157.2806172216216,0.0022742633163255,52.10064346103877,-0.0045912476323763,0.0045912476323763,-105.17997376058284
B389,Amprion,0.0040963315121306,111.50111967731868,0.008683372565669,236.35923039436895,0.0045870410535383994,0.0045870410535383994,124.85811071705027
B295,TenneT,0.0059264488620331,135.76783169054536,0.0013769605491512,31.544513828396536,-0.0045494883128819,0.0045494883128819,-104.22331786214883
B84,50Hertz,0.0069828779874318,117.38797475745878,0.0024744852802351,41.59815138353539,-0.0045083927071967,0.0045083927071967,-75.78982337392338
B17,50Hertz,0.0071804984100305,120.71013808629412,0.0116593267062403,196.0029591730663,0.0044788282962098,0.0044788282962098,75.29282108677218
B784,Amprion,0.0046027389617618,125.28540385441812,0.0001294816310207,3.524457625978365,-0.0044732573307411,0.0044732573307411,-121.76094622843975
B628,50Hertz,0.0067550109456923,113.5573406561732,0.0022929368354015,38.5461713406741,-0.004462074110290801,0.004462074110290801,-75.0111693154991
B679,TransnetBW,0.006189268640747,60.09006191585328,0.0017289151193134,16.785604664634395,-0.0044603535214336,0.0044603535214336,-43.30445725121889
B534,TenneT,0.0056135351882639,128.59935492090025,0.0011839861429337,27.12370175124156,-0.0044295490453302,0.0044295490453302,-101.4756531696587
B29,TenneT,0.0044648378874083,102.2840781950608,4.92825719040876e-05,1.129004583236362,-0.004415555315504212,0.004415555315504212,-101.15507361182443
B2,Amprion,0.0044155001784159,120.18881098143778,1.034324575027524e-05,0.2815405635110544,-0.004405156932665625,0.004405156932665625,-119.90727041792672
B319,TenneT,0.0044004537270781,100.809114342887,7.83138751854339e-06,0.1794076903848068,-0.004392622339559557,0.004392622339559557,-100.6297066525022
B162,TransnetBW,0.0059191443291502,57.4674925056376,0.0015335955286065,14.88929558835926,-0.0043855488005436994,0.0043855488005436994,-42.57819691727834
B683,TransnetBW,0.0063772625362761,61.91524764907129,0.0020052354144616,19.46832933015429,-0.0043720271218145,0.0043720271218145,-42.446918318917
B657,50Hertz,0.0098140447891234,164.98223856234003,0.0054491805818427,91.60524840065924,-0.004364864207280699,0.004364864207280699,-73.3769901616808
B203,TransnetBW,0.0063256985014966,61.41462532640558,0.0019765653776917,19.18997911066455,-0.0043491331238049,0.0043491331238049,-42.22464621574103
B731,TenneT,0.0052012014214114,119.15328312282992,0.0008590767482881,19.68041741118402,-0.0043421246731232994,0.0043421246731232994,-99.4728657116459
B227,TenneT,0.004386794618985,100.49620056740372,6.265110014834711e-05,1.4352615230784544,-0.004324143518836652,0.004324143518836652,-99.06093904432527
B131,TenneT,0.0052597650609179,120.49490582755703,0.0009382569322157,21.494340408743778,-0.0043215081287022,0.0043215081287022,-99.00056541881325
B493,Amprion,0.004326112328238,117.75569604655716,2.068649150055048e-05,0.5630811270221089,-0.00430542583673745,0.00430542583673745,-117.19261491953505
B300,TenneT,0.004376450782369,100.25923568313516,7.504866721508982e-05,1.7192749074970497,-0.00430140211515391,0.00430140211515391,-98.53996077563811
B452,TenneT,0.0049652326000563,113.74752058817133,0.0092646982616785,212.2431195371416,0.0042994656616222,0.0042994656616222,98.49559894897028
B197,TransnetBW,0.0053119172886301,51.57207697598827,0.0095682536845151,92.8957829595367,0.004256336395885,0.004256336395885,41.323705983548436
B323,Amprion,0.0028132889166661,76.57702098942215,0.0070522229005822,191.95974429812244,0.0042389339839161,0.0042389339839161,115.38272330870029
B363,TransnetBW,0.0052009209792871,50.49444155765439,0.0009631553354027,9.351034362591449,-0.0042377656438844,0.0042377656438844,-41.14340719506294
B158,50Hertz,0.0071417038526237,120.05796937680272,0.002905237394826,48.83945195406423,-0.0042364664577977,0.0042364664577977,-71.21851742273849
B104,TransnetBW,0.005673391624544,55.08154093479169,0.0014380825130688,13.961983598757056,-0.0042353091114752,0.0042353091114752,-41.11955733603463
B68,Amprion,0.0029366840002597,79.93580431606999,0.0071619769149175,194.94722112982657,0.0042252929146577994,0.0042252929146577994,115.01141681375658
B153,Amprion,0.0031595416971737,86.00193511164414,0.0073804784944667,200.89477949976052,0.004220936797293,0.004220936797293,114.89284438811637
B60,Amprion,0.0044341878551186,120.69748486936598,0.0002222251248724,6.048912342745966,-0.0042119627302462,0.0042119627302462,-114.64857252662001
B320,Amprion,0.0042170916045744,114.78817920361502,1.034324575027524e-05,0.2815405635110544,-0.004206748358824125,0.004206748358824125,-114.50663864010396
B563,TenneT,0.0042529400034935,97.42975195203331,4.698832511126033e-05,1.0764461423088407,-0.00420595167838224,0.00420595167838224,-96.35330580972447
B127,TenneT,0.0049636857909945,113.71208504873483,0.0007664386472581,17.55818968230705,-0.0041972471437364,0.0041972471437364,-96.15389536642779
B390,50Hertz,0.0074137836086997,124.63185590263852,0.003223029947228,54.1818085277605,-0.0041907536614717005,0.0041907536614717005,-70.45004737487801
B91,TenneT,0.0042486324907877,97.33107200495864,7.048248766689049e-05,1.6146692134632608,-0.004178150003120809,0.004178150003120809,-95.71640279149538
B539,TenneT,0.0054795887703648,125.53080322253396,0.0013138904656905,30.09965390041073,-0.0041656983046743,0.0041656983046743,-95.43114932212323
B749,50Hertz,0.0077681037604025,130.58827173848852,0.0119318528577223,200.58434997618505,0.004163749097319799,0.004163749097319799,69.99607823769654
B177,TenneT,0.0050841289697409,116.47129374200225,0.0009212221535919,21.10409407220767,-0.004162906816149,0.004162906816149,-95.36719966979457
B518,Amprion,0.0028502120754734,77.58206014136886,0.0069844771019204,190.1157205950004,0.004134265026447001,0.004134265026447001,112.53366045363154
B262,Amprion,0.0041466179758498,112.86990464813832,3.102973725082572e-05,0.8446216905331634,-0.004115588238598975,0.004115588238598975,-112.02528295760516
B670,Amprion,0.0031427927849543,85.54603390826223,0.0072437212556096,197.172281647382,0.0041009284706553,0.0041009284706553,111.62624773911976
B255,Amprion,0.0033440991959561,91.0255440891286,0.0074446758466769,202.6422153775837,0.0041005766507208,0.0041005766507208,111.61667128845511
B577,TenneT,0.0048097222442447,110.18496494895406,0.0007165687899242,16.415731094616262,-0.0040931534543205,0.0040931534543205,-93.7692338543378
B517,TransnetBW,0.0068141594803238,66.15697085459401,0.0027335387582634,26.539244419290743,-0.004080620722060399,0.004080620722060399,-39.61772643530327
B780,TenneT,0.0052533163709828,120.34717407957238,0.0011814906949171,27.0665340317191,-0.0040718256760657,0.0040718256760657,-93.28064004785328
B521,TenneT,0.0042538875023202,97.45145801315483,0.0001881330836079,4.309903185756843,-0.0040657544187123,0.0040657544187123,-93.141554827398
B275,TransnetBW,0.0052339859071816,50.8154606763502,0.0011787177376978,11.443875835874431,-0.0040552681694838,0.0040552681694838,-39.37158484047577
B107,TransnetBW,0.0047017516328234,45.64813116517438,0.0087486404153241,84.93836263227804,0.0040468887825007,0.0040468887825007,39.290231467103666
B287,TransnetBW,0.0063986293191479,62.12269240227791,0.0023555938754151,22.86987203793684,-0.004043035443732801,0.004043035443732801,-39.252820364341076
B288,50Hertz,0.0088067905027433,148.04945798723338,0.0047716687148667,80.21571158194342,-0.0040351217878766,0.0040351217878766,-67.83374640528996
B351,Amprion,0.0031423287877714,85.53340402094081,0.0071546537868523,194.74788741467412,0.0040123249990809,0.0040123249990809,109.21448339373332
B330,TransnetBW,0.0056759718877012,55.10659206471998,0.001668335914282,16.197456307785803,-0.0040076359734192,0.0040076359734192,-38.90913575693418
B10,TenneT,0.0049634146852009,113.70587434033148,0.0009632606647807,22.067145917330382,-0.0040001540204202,0.0040001540204202,-91.6387284230011
B433,Amprion,0.0041605031837762,113.24785653659244,0.0001861784235048,5.067730143197308,-0.0039743247602714,0.0039743247602714,-108.18012639339513
B167,TransnetBW,0.0059440643140949,57.70943440946914,0.0099032002000805,96.14769494253215,0.0039591358859856,0.0039591358859856,38.438260533063016
B273,TenneT,0.0052979975839214,121.37076705053876,0.001355683843751,31.0570900397234,-0.0039423137401704,0.0039423137401704,-90.31367701081535
B186,50Hertz,0.0067312829812957,113.15845388045666,0.0028090324359371,47.22216674502485,-0.0039222505453586,0.0039222505453586,-65.93628713543181
B234,TenneT,0.0054427192211934,124.68616609447754,0.0015365308639051,35.20007825503036,-0.0039061883572883,0.0039061883572883,-89.48608783944718
B385,TransnetBW,0.0066736636712759,64.79293216850077,0.0027742555827206,26.93455388873924,-0.0038994080885553003,0.0038994080885553003,-37.858378279761524
B79,TransnetBW,0.0058348335604839,56.64894033034886,0.0019396494810003,18.83157189866219,-0.0038951840794835997,0.0038951840794835997,-37.81736843168667
B703,TenneT,0.003946700845776,90.4141803357144,5.481971262980373e-05,1.2558538326936477,-0.0038918811331461957,0.0038918811331461957,-89.15832650302076
B252,Amprion,0.0038898154555814,105.87980424706294,1.034324575027524e-05,0.2815405635110544,-0.003879472209831125,0.003879472209831125,-105.59826368355188
B11,Amprion,0.0038890186851396,105.85811635483088,1.034324575027524e-05,0.2815405635110544,-0.003878675439389325,0.003878675439389325,-105.57657579131983
B699,TransnetBW,0.0061371054448766,59.58362248794593,0.0100069690872536,97.15516112587352,0.003869863642376999,0.003869863642376999,37.57153863792759
B472,Amprion,0.003928090649208,106.9216454487802,6.205947450165144e-05,1.6892433810663268,-0.003866031174706349,0.003866031174706349,-105.23240206771386
B307,TransnetBW,0.0056593642435034,54.94535259911441,0.0017948463747584,17.42571474093569,-0.003864517868745,0.003864517868745,-37.51963785817872
B220,TransnetBW,0.0063337469866055,61.492766056206776,0.0024733271766167,24.01291522597828,-0.0038604198099888,0.0038604198099888,-37.4798508302285
B18,TransnetBW,0.006345417468661,61.60607184886248,0.002500374039519,24.275506456180647,-0.0038450434291419995,0.0038450434291419995,-37.330565392681834
B537,50Hertz,0.0063482722249332,106.71972516707396,0.002505698328333,42.12286862889098,-0.0038425738966002,0.0038425738966002,-64.59685653818298
B757,50Hertz,0.0095296365891335,160.20110066170324,0.0133690701619385,224.74516575042156,0.0038394335728049993,0.0038394335728049993,64.54406508871833
B3,Amprion,0.0038931526486246,105.97064180740112,9.308921175247715e-05,2.53386507159949,-0.003800063436872123,0.003800063436872123,-103.43677673580163
B37,TransnetBW,0.0062024219764872,60.21776436422012,0.0024055956082667,23.355326361760092,-0.0037968263682204998,0.0037968263682204998,-36.86243800246003
B388,TransnetBW,0.0053894387007959,52.32471298635306,0.0091825403912425,89.15098902347616,0.0037931016904465993,0.0037931016904465993,36.826276037123094
B160,TransnetBW,0.0054530658910792,52.94245347001543,0.0016700428390652,16.21402841377444,-0.003783023052014,0.003783023052014,-36.728425056240994
B409,TransnetBW,0.0067723796068109,65.7513405076259,0.0030094323743091,29.217826564073885,-0.0037629472325018004,0.0037629472325018004,-36.53351394355201
B170,TransnetBW,0.0063233291926617,61.391622299254976,0.0025699288713328,24.950796929552887,-0.0037534003213288997,0.0037534003213288997,-36.44082536970209
B592,TenneT,0.0043318579775312,99.23766803566728,0.0005852166152395,13.40661039520065,-0.0037466413622917,0.0037466413622917,-85.83105764046664
B470,Amprion,0.0040652209986444,110.6542992778536,0.0003327757734211,9.058073358580158,-0.0037324452252233,0.0037324452252233,-101.59622591927344
B717,TransnetBW,0.0059530536399694,57.79670952705374,0.0022383981173822,21.73204772213513,-0.0037146555225872004,0.0037146555225872004,-36.064661804918615
B421,TenneT,0.0042648457461655,97.70249822975664,0.007964168463266,182.4495424912693,0.003699322717100501,0.003699322717100501,84.74704426151267
B410,TransnetBW,0.0079378178364522,77.06628891965568,0.0042426738211741,41.19105946132471,-0.003695144015278101,0.003695144015278101,-35.87522945833096
B219,TransnetBW,0.0063359644591698,61.51429494296521,0.0026412272268782,25.643014838954684,-0.0036947372322915996,0.0036947372322915996,-35.87128010401052
B39,TenneT,0.0042082178704494,96.40522155055224,0.0005247931466543,12.02238123807618,-0.0036834247237951005,0.0036834247237951005,-84.38284031247606
B414,TransnetBW,0.0049646185872345,48.20024070881348,0.0012922652971492,12.54628070369774,-0.0036723532900853,0.0036723532900853,-35.65396000511574
B684,50Hertz,0.0091216157244372,153.3419312688413,0.0054493079729599,91.60738995107444,-0.003672307751477301,0.003672307751477301,-61.73454131776687
B336,Amprion,0.0028281358914174,76.98115193041133,0.0065002441340625,176.9350202681482,0.0036721082426451005,0.0036721082426451005,99.95386833773688
B403,50Hertz,0.0071797078757529,120.69684854894469,0.0035166008072503,59.1169783485483,-0.0036631070685026004,0.0036631070685026004,-61.579870200396385
B449,TenneT,0.0046454744122569,106.42224421551218,0.0010022969804254,22.96142106517077,-0.0036431774318315,0.0036431774318315,-83.46082315034141
B292,50Hertz,0.0074720243231696,125.61093065267082,0.0038321827715175,64.42217310090976,-0.0036398415516521003,0.0036398415516521003,-61.18875755176106
B247,Amprion,0.0030578894741516,83.23498701403847,0.006662699959917,181.3570272339512,0.0036048104857654,0.0036048104857654,98.12204021991272
B283,TenneT,0.0046991995472563,107.65302258818738,0.0010990285511904,25.17742527351072,-0.0036001709960659005,0.0036001709960659005,-82.47559731467666
B81,Amprion,0.0036271589559501,98.73035999122416,3.102973725082572e-05,0.8446216905331634,-0.0035961292186992744,0.0035961292186992744,-97.885738300691
B294,TenneT,0.0050084128957157,114.73672934537184,0.0014193620908051,32.515882265836886,-0.0035890508049106,0.0035890508049106,-82.22084707953496
B304,Amprion,0.0036297458142408,98.80077362718173,4.137298300110096e-05,1.1261622540442178,-0.003588372831239699,0.003588372831239699,-97.67461137313751
B357,Amprion,0.0035431962447146,96.44491598207075,0.007127884324663,194.0192293462476,0.0035846880799484,0.0035846880799484,97.57431336417686
B554,TenneT,0.0054167471219739,124.09117646787624,0.0018366967806557,42.076519208685575,-0.0035800503413182,0.0035800503413182,-82.01465725919067
B428,Amprion,0.0044379099743529,120.79880002439258,0.0008592807730842,23.38940782315875,-0.0035786292012687,0.0035786292012687,-97.40939220123383
B129,Amprion,0.0036279301461426,98.7513515954658,6.205947450165144e-05,1.6892433810663268,-0.0035658706716409487,0.0035658706716409487,-97.06210821439947
B776,Amprion,0.0043182272884081,117.54106723364738,0.0007557836400383,20.5722417359347,-0.0035624436483698003,0.0035624436483698003,-96.96882549771269
B355,Amprion,0.0041539465690512,113.06938712293145,0.0006098392286706,16.599671344608158,-0.0035441073403806,0.0035441073403806,-96.46971577832329
B559,Amprion,0.0050519510934476,137.51284577587182,0.0085847813428323,233.6756019565619,0.0035328302493847,0.0035328302493847,96.16275618069008
B733,TenneT,0.0053143726516414,121.74590020192272,0.0017854702551352,40.9029809808432,-0.0035289023965062,0.0035289023965062,-80.84291922107951
B744,Amprion,0.0027250596739187,74.17544305914855,0.0062482934947491,170.07698685369732,0.0035232338208303995,0.0035232338208303995,95.90154379454877
B607,50Hertz,0.0097057987881881,163.1625334424373,0.0062002026390497,104.23055253061706,-0.0035055961491384,0.0035055961491384,-58.93198091182025
B685,50Hertz,0.0072290592002285,121.5264852749788,0.0107300920881328,180.3817539779464,0.0035010328879043,0.0035010328879043,58.85526870296761
B415,TransnetBW,0.0064806790606931,62.91929283050455,0.002983240521358,28.96353641173529,-0.0034974385393351003,0.0034974385393351003,-33.95575641876926
B434,Amprion,0.0035400989196433,96.36060756796104,5.17162287513762e-05,1.4077028175552724,-0.003488382690891924,0.003488382690891924,-94.95290475040576
B218,Amprion,0.0035395373035504,96.34532051831602,5.17162287513762e-05,1.4077028175552724,-0.0034878210747990236,0.0034878210747990236,-94.93761770076074
B586,TransnetBW,0.0053165735079683,51.61728304548805,0.0087813317816013,85.255754934622,0.003464758273632999,0.003464758273632999,33.63847188913395
B629,50Hertz,0.0100866563787903,169.56506565225982,0.0066280429657558,111.42290353001732,-0.003458613413034501,0.003458613413034501,-58.142162122242496
B687,Amprion,0.0039045863306992,106.28186377505072,0.0004606565709712,12.538956697694408,-0.003443929759728,0.003443929759728,-93.74290707735632
B635,TransnetBW,0.0073715224629059,71.56826871173827,0.003937174216074,38.22504017030919,-0.0034343482468319007,0.0034343482468319007,-33.34322854142908
B190,Amprion,0.0036524336202533,99.41833003489182,0.0002275514065059,6.193892397240851,-0.0034248822137474,0.0034248822137474,-93.22443763765098
B303,50Hertz,0.0069196680188401,116.3253627211592,0.0103396841480709,173.81867246691488,0.0034200161292307994,0.0034200161292307994,57.49330974575568
B471,Amprion,0.003893236088562,105.97291302163818,0.0004781573925567,13.015324686045302,-0.0034150786960053,0.0034150786960053,-92.95758833559287
B538,50Hertz,0.0065611532514678,110.2984319143735,0.003146483391484,52.89499739206124,-0.0034146698599838,0.0034146698599838,-57.40343452231225
B384,Amprion,0.0041524838133795,113.02957127923835,0.0007402934605134,20.15060292181132,-0.0034121903528661003,0.0034121903528661003,-92.87896835742703
B588,TransnetBW,0.0060834847275047,59.06303234816206,0.0026730440359853,25.951916284373027,-0.0034104406915193997,0.0034104406915193997,-33.111116063789034
B734,TransnetBW,0.0059630582545531,57.89384182889261,0.0025539005612164,24.795182073710283,-0.0034091576933367,0.0034091576933367,-33.098659755182325
B82,TenneT,0.0042517442438236,97.40235853290832,0.0008619370805919,19.74594419186381,-0.0033898071632317,0.0033898071632317,-77.65641434104451
B785,TenneT,0.0048000290884508,109.96290638150296,0.0014280467538769,32.7148374752157,-0.0033719823345739006,0.0033719823345739006,-77.24806890628726
B51,Amprion,0.0033657594943645,91.61513199672837,0.0,0.0,-0.0033657594943645,0.0033657594943645,-91.61513199672837
B715,Amprion,0.0039622932221689,107.8526309341326,0.0005972137831695,16.256009874429303,-0.0033650794389994,0.0033650794389994,-91.5966210597033
B232,Amprion,0.0033650573931477,91.59602097713392,0.0,0.0,-0.0033650573931477,0.0033650573931477,-91.59602097713392
B542,Amprion,0.0040673145404853,110.71128496337708,0.0007046309595594,19.179878561468044,-0.0033626835809258994,0.0033626835809258994,-91.53140640190904
B479,Amprion,0.0034616914201351,94.22637503322484,0.0001034324575027,2.8154056351102232,-0.0033582589626324003,0.0033582589626324003,-91.41096939811462
B141,Amprion,0.0033646263714006,91.584288672933,1.034324575027524e-05,0.2815405635110544,-0.003354283125650325,0.003354283125650325,-91.30274810942194
B62,Amprion,0.0033725604756979,91.80025300837998,2.068649150055048e-05,0.5630811270221089,-0.0033518739841973495,0.0033518739841973495,-91.23717188135787
B56,50Hertz,0.0121017135065318,203.43984846701048,0.0087505832636513,147.1045676460887,-0.0033511302428804995,0.0033511302428804995,-56.33528082092178
B265,Amprion,0.0033681754331312,91.68089324597383,2.068649150055048e-05,0.5630811270221089,-0.0033474889416306493,0.0033474889416306493,-91.11781211895172
B216,Amprion,0.0033660412972916,91.62280260195458,4.137298300110096e-05,1.1261622540442178,-0.003324668314290499,0.003324668314290499,-90.49664034791036
B695,Amprion,0.0033650965451637,91.59708668522028,4.137298300110096e-05,1.1261622540442178,-0.003323723562162599,0.003323723562162599,-90.47092443117606
B788,Amprion,0.0033649400140056,91.59282594622996,6.205947450165144e-05,1.6892433810663268,-0.0033028805395039487,0.0033028805395039487,-89.90358256516363
B74,Amprion,0.0033678025077322,91.67074230984436,7.240272025192668e-05,1.9707839445773807,-0.0032953997874802733,0.0032953997874802733,-89.69995836526698
B59,Amprion,0.0041178676892099,112.08732903337288,0.000833252989768,22.68093806823989,-0.0032846146994419,0.0032846146994419,-89.406390965133
B708,TenneT,0.004449000784758,101.92126917786416,0.0077332012045884,177.15835975567683,0.0032842004198304006,0.0032842004198304006,75.23709057781267
B149,Amprion,0.0033666083722942,91.63823824175564,8.274596600220192e-05,2.2523245080884355,-0.003283862406291998,0.003283862406291998,-89.38591373366721
B552,TenneT,0.0039816614717529,91.21508632409422,0.0072623729981888,166.37225054090968,0.0032807115264359005,0.0032807115264359005,75.15716421681546
B743,Amprion,0.003277233478637,89.20547598012956,0.0,0.0,-0.003277233478637,0.003277233478637,-89.20547598012956
B623,Amprion,0.0033676217208515,91.66582133614877,0.0066362669895848,180.63752838975216,0.0032686452687333005,0.0032686452687333005,88.9717070536034
B55,Amprion,0.0032774939042138,89.21256469922535,1.034324575027524e-05,0.2815405635110544,-0.003267150658463525,0.003267150658463525,-88.9310241357143
B334,Amprion,0.0025197374116256,68.58662241009678,0.0057865773832396,157.50918972743662,0.003266839971614,0.003266839971614,88.92256731733984
B241,Amprion,0.0033656141487975,91.6111757267322,0.0001034324575027,2.8154056351102232,-0.0032621816912948003,0.0032621816912948003,-88.79577009162197
B365,TransnetBW,0.0070116606108493,68.07445995558375,0.0037579763007564,36.48525240996966,-0.0032536843100929003,0.0032536843100929003,-31.589207545614087
B791,Amprion,0.003384849862835,92.13476705390444,0.0001344621947535,3.6600273256421967,-0.0032503876680815003,0.0032503876680815003,-88.47473972826225
B423,Amprion,0.0038016964757476,103.48122764573334,0.000551714403618,15.017528137881706,-0.0032499820721296,0.0032499820721296,-88.46369950785163
B207,Amprion,0.0032796490181929,89.27122636295866,3.102973725082572e-05,0.8446216905331634,-0.003248619280942074,0.003248619280942074,-88.4266046724255
B263,Amprion,0.0032788977888867,89.25077808905131,3.102973725082572e-05,0.8446216905331634,-0.0032478680516358745,0.0032478680516358745,-88.40615639851815
B213,Amprion,0.0032784975294379,89.23988312691826,3.102973725082572e-05,0.8446216905331634,-0.0032474677921870746,0.0032474677921870746,-88.3952614363851
B128,Amprion,0.0032783821708194,89.23674309416377,3.102973725082572e-05,0.8446216905331634,-0.0032473524335685745,0.0032473524335685745,-88.39212140363061
B229,Amprion,0.0032778899041331,89.22334371802773,3.102973725082572e-05,0.8446216905331634,-0.0032468601668822743,0.0032468601668822743,-88.37872202749458
